product_name,price,retailer,platform,storeUrl,imageUrl
"Card màn hình GIGABYTE AORUS RTX 2080 Ti XTREME  WATERFORCE WB-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",39.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-aorus-rtx-2080ti-xtreme-waterforce-wb-11g-gv-n208taorusx-wb-11gc/p45000.html#tab1,https://hanoicomputercdn.com/media/product/45000_gigabyte_aorus_rtx_2080ti_xtreme_waterforce_wb__01.jpg
VGA Card NVIDIA Quadro P400 2GB (1ME43AA),2.799.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p400-2gb-1me43aa/p50014.html#tab1,https://hanoicomputercdn.com/media/product/50014_hp_quadro_p400__1me43aa_.png
"Card màn hình GALAX RTX 2070 Super EX Gamer (1 Click OC) Black (27ISL6MDW0BG) - (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin) ",14.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-galax-rtx-2070-super-ex-gamer-black-8gb-ddr6-27isl6mdw0bg/p48285.html#tab1,https://hanoicomputercdn.com/media/product/48285_galax_rtx_2070_super_ex_gamer__1_click_oc__black___8gb_ddr6_01.jpg
"Card màn hình ASUS TUF GTX 1660-6G GAMING (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",5.599.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-tuf-gtx1660-6g-gaming/p45830.html#tab1,https://hanoicomputercdn.com/media/product/45830_asus_tuf_gtx1660__01.jpg
"Card màn hình ASUS DUAL RTX 2070 Super-O8G EVO (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 2x8-pin)",14.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-dual-rtx-2070s-o8g-evo/p47506.html#tab1,https://hanoicomputercdn.com/media/product/47506_asus_dual_rtx_2070_super_01.jpg
"Card màn hình PALIT RTX 2070 Super JS (8GB GDDR6, 256-bit, HDMI+DP, 2x8-pin)",16.490.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-palit-rtx-2070-super-js-8gb/p47582.html#tab1,https://hanoicomputercdn.com/media/product/47582_1.png
VGA Card LEADTEK nvidia NVS 510 2GB DDR3,9.989.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/VGA-Card-nvidia-NVS-510-2GB-DDR3/p42527.html#tab1,https://hanoicomputercdn.com/media/product/42527_leadtek_nvidia_nvs_510_2gb_01.jpg
Vga Card Nvidia Quadro P620 2GB GDDR5 (Asus Server Accessory),4.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p620-2gb-gddr5-asus-server-accessory/p42255.html#tab1,https://hanoicomputercdn.com/media/product/42255_41697_nvidia_quadro_p620_002.jpg
VGA Card NVIDIA Quadro P2000 5GB (1ME41AA),11.889.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p2000-5gb-1me41aa/p50017.html#tab1,https://hanoicomputercdn.com/media/product/50017_quadro_p2000__5gb___1me41aa_.jpg
"Card màn hình MSI RTX 2060 VENTUS XS OCV1 (6GB GDDR6, 192-bit, DVI+HDMI+DP, 1x8-pin)",9.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2060-ventus-xs-6g-ocv1/p46350.html#tab1,https://hanoicomputercdn.com/media/product/46350_msi_rtx_2060_ventus_xs_6g_ocv1_01.jpg
VGA Card NVIDIA Quadro P4000 8GB (1ME40AA),21.889.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p4000-8gb-1me40aa/p50018.html#tab1,https://hanoicomputercdn.com/media/product/50018_quadro_p4000_1me40aa.jpg
"Card màn hình ASUS DUAL RTX 2080 Super-O8G EVO (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin)",20.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-dual-rtx-2080-super-o8g-evo/p47799.html#tab1,https://hanoicomputercdn.com/media/product/47799_asus_dual_rtx_2080_super_01.jpg
Card màn hình ASUS ROG STRIX RTX 2070-8G GAMING,12.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-rtx-2070-8g-gaming/p45645.html#tab1,https://hanoicomputercdn.com/media/product/45645_asus_rog_strix_rtx_2070__01.jpg
"Card màn hình PALIT GTX 1650 DUAL (4GB GDDR6, 128-bit, HDMI+DP)",3.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-palit-gtx-1650-dual-4gb/p47384.html#tab1,https://hanoicomputercdn.com/media/product/47384_palit_gtx_1650_dual_4gb_01.jpg
"Card màn hình GALAX GTX 1660 (1 Click OC) Black (60SRH7DSY91C) - (6GB GDDR6, 192-bit, DVI+ HDMI+DP, 1x6-pin) ",5.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-galax-gtx-1660-1-click-oc-black-6gb-ddr5-60srh7dsy91c/p48899.html#tab1,https://hanoicomputercdn.com/media/product/48899_galax_gtx_1660__1_click_oc__black_01.jpg
"Card màn hình MSI GTX 1650 AERO ITX-4G (4GB GDDR5, 128-bit, DVI+HDMI+DP)",4.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-gtx-1650-aero-itx-4g/p46342.html#tab1,https://hanoicomputercdn.com/media/product/46342_msi_gtx_1650_aero_itx_4g_01.jpg
"Card màn hình ASUS ROG STRIX GTX 1650-4G GAMING (4GB GDDR5, 128-bit, HDMI+DP)",4.299.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-gtx1650-4g-gaming/p46335.html#tab1,https://hanoicomputercdn.com/media/product/46335_asus_rog_strix_gtx1650_01.jpg
"Card màn hình ASUS ROG STRIX RTX 2060 Super-A8G EVO GAMING (8GB GDDR6, 256-bit,HDMI+DP, 1x6-pin + 1x8-pin)",13.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-rtx-2060-super-a8g-evo-gaming/p51846.html#tab1,https://hanoicomputercdn.com/media/product/51846_asus_rog_strix_rtx2060s_a8g_gaming_2.jpg
VGA Card LEADTEK nVidia Quadro RTX 6000 24GB GDDR6,131.989.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-rtx-6000-24gb-gddr6/p44226.html#tab1,https://hanoicomputercdn.com/media/product/44226_leadtek_nvidia_quadro_rtx_6000_24gb_01.jpg
"Card màn hình MSI RTX 2080 Super GAMING TRIO (8GB GDDR6, 256-bit, HDMI+DP+Tyce-C, 1x8-pin + 1x6-pin)",21.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-msi-rtx-2080-super-gaming-trio-8g/p48131.html#tab1,https://hanoicomputercdn.com/media/product/48131_msi_rtx_2080_super_gaming_trio_8g_01.jpg
VGA Card NVIDIA Quadro P6000 24GB (Z0B12AA),155.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-p6000-24gb-z0b12aa/p50020.html#tab1,https://hanoicomputercdn.com/media/product/50020_hp_quadro_p6000__24gb___z0b12aa_.png
"Card màn hình GIGABYTE RTX 2080 Ti WF3OC-11G (11GB GDDR6, 352-bit, HDMI+DP+Type-C, 2x8-pin) ",35.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-gigabyte-rtx-2080ti-wf3oc-11gd/p43904.html#tab1,https://hanoicomputercdn.com/media/product/43904_vggi403_01.jpg
VGA Card LEADTEK nVidia Quadro RTX 8000 48GB GDDR6,168.990.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-nvidia-quadro-rtx-8000-48gb-gddr6/p44227.html#tab1,https://hanoicomputercdn.com/media/product/44227_leadtek_nvidia_quadro_rtx_8000_48gb_01.jpg
"Card màn hình PALIT RTX 2060 Super JS (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin+1x6-pin)",13.499.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-palit-rtx-2060-super-js-8gb/p47579.html#tab1,https://hanoicomputercdn.com/media/product/47579_1.png
"Card màn hình EVGA GeForce GTX 1650 SC ULTRA GAMING-4GB (4GB GDDR5, 128-bit, HDMI+DP, 1x6-pin) ",4.399.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-evga-geforce-gtx-1650-sc-ultra-gaming/p47187.html#tab1,https://hanoicomputercdn.com/media/product/47187_evga_geforce_gtx_1650_sc_ultra_gaming_.png
Vga Card ASUS ROG STRIX RTX 2060 - 6G GAMING,9.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-card-asus-rog-strix-rtx-2060-6g-gaming/p45193.html#tab1,https://hanoicomputercdn.com/media/product/45193_asus_rog_strix_rtx_2060___6g__01.jpg
"Card màn hình ASUS ROG STRIX RTX 2060 Super-8G EVO GAMING (8GB GDDR6, 256-bit,HDMI+DP, 1x6-pin + 1x8-pin)",13.899.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-asus-rog-strix-rtx-2060-super-8g-evo-gaming/p51847.html#tab1,https://hanoicomputercdn.com/media/product/51847_asus_rog_strix_rtx2060s_a8g_gaming_2.jpg
"Card màn hình ZOTAC RTX 2060 Super Mini (8GB GDDR6, 256-bit, HDMI+DP, 1x8-pin+1x6-pin)",10.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/card-man-hinh-zotac-rtx-2060-super-mini-8g-gddr6-256-bit/p50139.html#tab1,https://hanoicomputercdn.com/media/product/50139_rtx_2060_super_mini_1.jpg
"Card màn hình GALAX RTX 2070 Super EX (1 Click OC) Black (27ISL6MDU9EX)- (8GB GDDR6, 256-bit, HDMI+DP, 1x6-pin + 1x8-pin) ",13.999.000 ?,Hanoi Computer,none,https://www.hanoicomputer.vn/vga-galax-rtx-2070-super-ex-1-click-oc8gb-ddr6-27isl6mdu9ex/p48897.html#tab1,https://hanoicomputercdn.com/media/product/48897_vga_galax_rtx_2070_super_ex_1_click_oc8gb_1.png
