product_name,price,retailer,platform,storeUrl,imageUrl
ZOTAC GAMING GeForce GTX 1660 Ti AMP 6GB GDDR6,"7,350,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/zotac-gaming-geforce-gtx-1660-ti-6gb-gddr6,https://vitinhnaman.com/uploads/zt-t16610d-10m_image1_0.jpg
EVGA GeForce GTX 1660 Ti SC ULTRA GAMING,"7,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/evga-geforce-gtx-1660-ti-sc-ultra-gaming,https://vitinhnaman.com/uploads/06G-P4-1667-KR_XL_1.jpg
ASUS ROG Strix Geforce GTX 1660Ti Advanced Edition 6G,"7,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rog-strix-geforce-gtx-1660ti-advanced-edition-6g,https://vitinhnaman.com/uploads/553_asus_gtx_1660_ti_6gb_rog_strix_gaming.jpg
INNO3D GEFORCE RTX 2060 GAMING OC X2 6GB,"8,090,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/inno3d-geforce-rtx-2060-gaming-oc-x2-6gb,https://vitinhnaman.com/uploads/leech-1575601791.png
MSI Geforce GTX 1660Ti GAMING  6G,"8,390,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-geforce-gtx-1660ti-gaming-x-6g,https://vitinhnaman.com/uploads/leech-1569834994.jpg
ASUS ROG Strix Geforce GTX 1660Ti OC Edition 6G,"8,590,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/asus-rog-strix-geforce-gtx-1660ti-oc-edition-6g,https://vitinhnaman.com/uploads/553_asus_gtx_1660_ti_6gb_rog_strix_gaming.jpg
Colorful GeForce RTX 2060 6G,"8,690,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/colorful-geforce-rtx-2060-6g,https://vitinhnaman.com/uploads/817281071.jpg
GIGABYTE GeForce RTX™ 2060 OC 6G,"8,890,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/gigabyte-geforce-rtx%E2%84%A2-2060-oc-6g,https://vitinhnaman.com/uploads/2019010711155628_big.png
Palit GeForce RTX 2060 StormX 6GB,"8,990,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/palit-geforce-rtx-2060-stormx-6gb,https://vitinhnaman.com/uploads/aaaa1.jpg
MSI RTX 2060 VENTUS 6G OC,"9,190,000 ?",Vi Tinh Nam An,none,https://vitinhnaman.com/msi-rtx-2060-ventus-6g-oc,https://vitinhnaman.com/uploads/product_1_20190104112154_5c2ed15220159.png
